work_year,experience_level,remote_ratio,is_us_company,employment_type_CT,employment_type_FL,employment_type_FT,employment_type_PT,job_group_Data Analyst,job_group_Data Engineer,job_group_Data Scientist,job_group_ML Engineer,job_group_Manager/Director,job_group_Other,job_group_Research/AI,employee_region_East_Asia_Pacific,employee_region_Eastern_Europe,employee_region_Latin_America,employee_region_Middle_East_Africa,employee_region_North_America,employee_region_Other,employee_region_South_Asia,employee_region_Western_Europe,company_region_East_Asia_Pacific,company_region_Eastern_Europe,company_region_Latin_America,company_region_Middle_East_Africa,company_region_North_America,company_region_Other,company_region_South_Asia,company_region_Western_Europe,company_size_L,company_size_M,company_size_S
-0.4827329722936719,-1.7230948028882411,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
0.9255156296388247,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-0.4827329722936719,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,2.5086058774299045,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
-0.4827329722936719,0.8253985594254862,0.7547140352660707,0.9292126362399608,20.542638584174135,-0.06892455167955777,-6.782329983125268,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,-0.44884812173137745,0.7547140352660707,0.9292126362399608,-0.04867923835112354,14.50861812854691,-6.782329983125268,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-0.4827329722936719,-0.44884812173137745,-0.47788842387504105,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,4.488875137492688,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,4.488875137492688,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
0.9255156296388247,-0.44884812173137745,-1.710490883016153,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-0.4827329722936719,-0.44884812173137745,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,3.755947664324259,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
-0.4827329722936719,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
0.9255156296388247,2.09964524058235,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-0.4827329722936719,-0.44884812173137745,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,2.5086058774299045,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,5.043560250458005,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,-1.7230948028882411,-1.710490883016153,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,2.039249024853476,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-1.8909815742261684,-0.44884812173137745,-0.47788842387504105,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,2.039249024853476,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,3.755947664324259,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,4.269341017917487,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
-0.4827329722936719,-0.44884812173137745,-0.47788842387504105,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
0.9255156296388247,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,0.8253985594254862,-1.710490883016153,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,2.039249024853476,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,-0.44884812173137745,-1.710490883016153,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,2.039249024853476,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-1.8909815742261684,0.8253985594254862,0.7547140352660707,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,4.488875137492688,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
0.9255156296388247,2.09964524058235,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,2.039249024853476,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,4.269341017917487,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-1.8909815742261684,-1.7230948028882411,-1.710490883016153,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,1.7739951588235554,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
-0.4827329722936719,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,2.5086058774299045,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
0.9255156296388247,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-1.8909815742261684,-1.7230948028882411,0.7547140352660707,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,-6.782329983125268,8.336666000266533,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,2.5086058774299045,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,1.7739951588235554,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
0.9255156296388247,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,0.8253985594254862,-1.710490883016153,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
-0.4827329722936719,0.8253985594254862,-0.47788842387504105,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,5.043560250458005,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
-0.4827329722936719,0.8253985594254862,0.7547140352660707,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,5.043560250458005,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,2.039249024853476,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,-0.44884812173137745,0.7547140352660707,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,1.7739951588235554,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,0.8253985594254862,-1.710490883016153,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,1.7739951588235554,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
0.9255156296388247,-0.44884812173137745,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-1.8909815742261684,-0.44884812173137745,0.7547140352660707,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,1.7739951588235554,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
0.9255156296388247,-0.44884812173137745,-1.710490883016153,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,5.043560250458005,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-0.4827329722936719,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
-1.8909815742261684,-0.44884812173137745,0.7547140352660707,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,20.542638584174135,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,3.755947664324259,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,4.269341017917487,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
-0.4827329722936719,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,2.039249024853476,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,4.488875137492688,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
0.9255156296388247,-0.44884812173137745,-1.710490883016153,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,1.6663690210411723,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,-0.26624439139513734,1.7739951588235554,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,-0.7566311560593462,0.9882487106081606,-0.3865960705169291
-0.4827329722936719,0.8253985594254862,0.7547140352660707,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,4.269341017917487,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,0.0,-0.23422818552165764,1.8090680674665818,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
0.9255156296388247,0.8253985594254862,0.7547140352660707,0.9292126362399608,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,1.4847711791873706,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,-0.19827263883864393,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,0.9116846116771035,-0.04867923835112354,-0.26624439139513734,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,0.8359396992145377,0.0,-0.23422818552165764,-0.5527707983925667,1.3216479284413252,-1.0118910242590733,-0.3865960705169291
-0.4827329722936719,-1.7230948028882411,0.7547140352660707,-1.076179940951383,-0.04867923835112354,-0.06892455167955777,0.14744195615489736,-0.11995202878081342,-0.49037659835186237,-0.6735044524148898,-0.6001071715646664,-0.39862778326283416,-0.23422818552165764,-0.04867923835112355,5.043560250458005,-0.19827263883864393,-0.22277295967705646,-0.178065485350673,-0.17087153154335222,-1.096870548424015,-0.04867923835112354,3.755947664324259,-0.5636993962616904,-0.178065485350673,-0.22277295967705646,-0.14744195615489714,-0.16339837553113432,-1.1962585350828727,1.0,-0.23422818552165764,-0.5527707983925667,-0.7566311560593462,-1.0118910242590733,2.5866791627314534
